 139420691  995939  9 23   5  46 265.2402778  -69.95256   42.02385 -1.0 nan
 139420691  995939  9 23   7  46 265.3236111  -69.93372   41.98429 -1.0 nan
 139420691  995939  9 23   9  47 265.4076389   -69.9139   41.92971 -1.0 nan
 139420691  995939  9 23  11  53 265.4951389  -69.90216   41.88429 -1.0 nan
 139420691  995939  9 23  13  46 265.5736111  -69.89948   41.85225 -1.0 nan
 139420691  995939  9 23  15  46 265.6569444  -69.90096     41.827 -1.0 nan
 139420691  995939  9 23  17  47 265.7409722   -69.8965   41.79043 -1.0 nan
 139420691  995939  9 23  19  46 265.8236111  -69.88444   41.74518 -1.0 nan
 139420691  995939  9 23  21  46 265.9069444  -69.88347   41.71183 -1.0 nan
 139420691  995939  9 23  23  46 265.9902778  -69.87871   41.69937 -1.0 nan
 139420691  995939  9 24   1  46 266.0736111  -69.87272   41.70093 -1.0 nan
 139420691  995939  9 24   3  46 266.1569444  -69.87278   41.69339 -1.0 nan
 139420691  995939  9 24   5  46 266.2402778  -69.88156   41.66932 -1.0 nan
 139420691  995939  9 24   9  46 266.4069444  -69.90512   41.60566 -1.0 nan
 139420691  995939  9 24  11  46 266.4902778  -69.89729    41.6067 -1.0 nan
 139420691  995939  9 24  13  46 266.5736111  -69.87577   41.63455 -1.0 nan
 139420691  995939  9 24  15  46 266.6569444  -69.85744   41.65458 -1.0 nan
 139420691  995939  9 24  17  46 266.7402778  -69.84882   41.64227 -1.0 nan
 139420691  995939  9 24  19  47 266.8243056  -69.85832   41.59742 -1.0 nan
 139420691  995939  9 24  21  46 266.9069444  -69.87888   41.55703 -1.0 nan
 139420691  995939  9 24  23  47 266.9909722  -69.89019   41.54749 -1.0 nan
 139420691  995939  9 25   1  46 267.0736111   -69.8774   41.57797 -1.0 nan
 139420691  995939  9 25   3  46 267.1569444  -69.86386   41.61418 -1.0 nan
 139420691  995939  9 25   5  46 267.2402778  -69.85751   41.61606 -1.0 nan
 139420691  995939  9 25   7  46 267.3236111  -69.86834   41.58281 -1.0 nan
 139420691  995939  9 25   9  46 267.4069444  -69.88435   41.53884 -1.0 nan
 139420691  995939  9 25  11  47 267.4909722  -69.91143   41.51904 -1.0 nan
 139420691  995939  9 25  13  46 267.5736111  -69.90049   41.53809 -1.0 nan
 139420691  995939  9 25  15  46 267.6569444  -69.87341   41.57028 -1.0 nan
 139420691  995939  9 25  17  46 267.7402778  -69.86279   41.58876 -1.0 nan
 139420691  995939  9 25  19  46 267.8236111  -69.87201   41.56602 -1.0 nan
 139420691  995939  9 25  21  46 267.9069444  -69.90295   41.52276 -1.0 nan
 139420691  995939  9 25  23  47 267.9909722  -69.95014    41.5063 -1.0 nan
 139420691  995939  9 26   1  46 268.0736111  -69.95098   41.51743 -1.0 nan
 139420691  995939  9 26   4   2 268.1680556   -69.9007   41.54066 -1.0 nan
 139420691  995939  9 26   5  46 268.2402778  -69.86849   41.54858 -1.0 nan
 139420691  995939  9 26   7  47 268.3243056  -69.85403   41.52524 -1.0 nan
 139420691  995939  9 26   9  46 268.4069444  -69.86703   41.46867 -1.0 nan
 139420691  995939  9 26  11  46 268.4902778  -69.89682   41.41355 -1.0 nan
 139420691  995939  9 26  13  46 268.5736111  -69.90877   41.40621 -1.0 nan
 139420691  995939  9 26  15  46 268.6569444  -69.90817   41.41138 -1.0 nan
 139420691  995939  9 26  17  46 268.7402778  -69.87319   41.42941 -1.0 nan
 139420691  995939  9 26  19  47 268.8243056   -69.8636   41.44071 -1.0 nan
 139420691  995939  9 26  21  46 268.9069444  -69.88592   41.40756 -1.0 nan
 139420691  995939  9 26  23  47 268.9909722   -69.9437   41.38045 -1.0 nan
 139420691  995939  9 27   1  46 269.0736111  -69.97162   41.37053 -1.0 nan
 139420691  995939  9 27   3  46 269.1569444   -69.9752   41.37938 -1.0 nan
 139420691  995939  9 27   5  46 269.2402778  -69.95005   41.39498 -1.0 nan
 139420691  995939  9 27   7  46 269.3236111  -69.90096   41.40051 -1.0 nan
 139420691  995939  9 27   9  53 269.4118056  -69.87218   41.38083 -1.0 nan
 139420691  995939  9 27  11  46 269.4902778  -69.87326   41.33947 -1.0 nan
 139420691  995939  9 27  13  46 269.5736111  -69.88583   41.30361 -1.0 nan
 139420691  995939  9 27  15  46 269.6569444   -69.9004    41.2949 -1.0 nan
 139420691  995939  9 27  17  46 269.7402778  -69.88993   41.32247 -1.0 nan
 139420691  995939  9 27  19  47 269.8243056  -69.88212   41.34811 -1.0 nan
 139420691  995939  9 27  21  46 269.9069444  -69.87519   41.33543 -1.0 nan
 139420691  995939  9 27  23  46 269.9902778  -69.88555    41.2958 -1.0 nan
 139420691  995939  9 28   1  46 270.0736111  -69.92091   41.25526 -1.0 nan
 139420691  995939  9 28   3  46 270.1569444  -69.93744    41.2271 -1.0 nan
 139420691  995939  9 28   5  46 270.2402778  -69.91967   41.25713 -1.0 nan
 139420691  995939  9 28   7  47 270.3243056  -69.88472   41.29049 -1.0 nan
 139420691  995939  9 28   9  46 270.4069444   -69.8768   41.28993 -1.0 nan
 139420691  995939  9 28  11  46 270.4902778  -69.88793    41.2611 -1.0 nan
 139420691  995939  9 28  13  46 270.5736111  -69.92804   41.22102 -1.0 nan
 139420691  995939  9 28  15  46 270.6569444  -69.96827   41.18677 -1.0 nan
 139420691  995939  9 28  17  46 270.7402778  -69.97422    41.1918 -1.0 nan
 139420691  995939  9 28  19  46 270.8236111  -69.92308   41.24051 -1.0 nan
 139420691  995939  9 28  21  46 270.9069444  -69.89341   41.27547 -1.0 nan
 139420691  995939  9 28  23  46 270.9902778   -69.8965   41.25787 -1.0 nan
 139420691  995939  9 29   1  46 271.0736111  -69.94269   41.21073 -1.0 nan
 139420691  995939  9 29   3  46 271.1569444  -69.99569   41.17173 -1.0 nan
 139420691  995939  9 29   5  47 271.2409722  -70.02172   41.17292 -1.0 nan
 139420691  995939  9 29   7  46 271.3236111  -69.98426   41.18413 -1.0 nan
 139420691  995939  9 29   9  47 271.4076389  -69.93422   41.22358 -1.0 nan
 139420691  995939  9 29  11  46 271.4902778  -69.91712   41.25104 -1.0 nan
 139420691  995939  9 29  13  47 271.5743056  -69.94894   41.21591 -1.0 nan
 139420691  995939  9 29  15  46 271.6569444  -70.00387   41.17974 -1.0 nan
 139420691  995939  9 29  17  47 271.7409722  -70.02769   41.17919 -1.0 nan
 139420691  995939  9 29  19  46 271.8236111  -69.99155   41.18834 -1.0 nan
 139420691  995939  9 29  21  46 271.9069444  -69.94177    41.2154 -1.0 nan
 139420691  995939  9 29  23  46 271.9902778  -69.92379   41.23801 -1.0 nan
 139420691  995939  9 30   1  47 272.0743056  -69.96424   41.20113 -1.0 nan
 139420691  995939  9 30   3  46 272.1569444  -70.02157   41.17636 -1.0 nan
 139420691  995939  9 30   5  46 272.2402778  -70.05423   41.18069 -1.0 nan
 139420691  995939  9 30   7  46 272.3236111  -70.03488   41.19428 -1.0 nan
 139420691  995939  9 30   9  46 272.4069444  -69.96437   41.20544 -1.0 nan
 139420691  995939  9 30  11  46 272.4902778  -69.91667   41.24918 -1.0 nan
 139420691  995939  9 30  13  47 272.5743056  -69.92778   41.23921 -1.0 nan
 139420691  995939  9 30  15  46 272.6569444   -69.9843   41.18906 -1.0 nan
 139420691  995939  9 30  17  47 272.7409722  -70.02584   41.17094 -1.0 nan
 139420691  995939  9 30  19  46 272.8236111  -70.02468    41.1776 -1.0 nan
 139420691  995939  9 30  21  46 272.9069444  -69.97619    41.1883 -1.0 nan
 139420691  995939 10  1   1  46 273.0736111  -69.93941   41.19399 -1.0 nan
 139420691  995939 10  1   3  46 273.1569444  -69.98632   41.15725 -1.0 nan
 139420691  995939 10  1   7  47 273.3243056  -70.06155   41.15572 -1.0 nan
 139420691  995939 10  1   9  46 273.4069444  -70.01668   41.16934 -1.0 nan
 139420691  995939 10  1  11  46 273.4902778  -69.94454    41.1944 -1.0 nan
 139420691  995939 10  1  13  46 273.5736111  -69.92233   41.19274 -1.0 nan
 139420691  995939 10  1  15  46 273.6569444  -69.95563   41.15257 -1.0 nan
 139420691  995939 10  1  18   2 273.7513889  -70.00089   41.13131 -1.0 nan
 139420691  995939 10  1  19  46 273.8236111  -70.01996   41.13751 -1.0 nan
 139420691  995939 10  1  21  47 273.9076389  -69.97975   41.15442 -1.0 nan
 139420691  995939 10  1  23  46 273.9902778   -69.9316   41.17491 -1.0 nan
 139420691  995939 10  2   1  46 274.0736111  -69.90233   41.16793 -1.0 nan
 139420691  995939 10  2   3  46 274.1569444  -69.93628   41.13349 -1.0 nan
 139420691  995939 10  2   5  46 274.2402778  -69.99507   41.11541 -1.0 nan
 139420691  995939 10  2   7  46 274.3236111   -70.0349   41.12028 -1.0 nan
 139420691  995939 10  2   9  47 274.4076389  -70.01132   41.14016 -1.0 nan
 139420691  995939 10  2  11  46 274.4902778   -69.9498   41.15567 -1.0 nan
 139420691  995939 10  2  13  47 274.5743056  -69.91171   41.16257 -1.0 nan
 139420691  995939 10  2  15  46 274.6569444  -69.92918   41.13219 -1.0 nan
 139420691  995939 10  2  17  46 274.7402778  -69.99179   41.11198 -1.0 nan
 139420691  995939 10  2  19  46 274.8236111  -70.04597   41.11256 -1.0 nan
 139420691  995939 10  2  21  46 274.9069444  -70.03076   41.12882 -1.0 nan
 139420691  995939 10  2  23  46 274.9902778  -69.96797   41.14208 -1.0 nan
 139420691  995939 10  3   1  46 275.0736111  -69.92143   41.14973 -1.0 nan
 139420691  995939 10  3   3  47 275.1576389    -69.939   41.12541 -1.0 nan
 139420691  995939 10  3   5  46 275.2402778  -69.99831   41.10697 -1.0 nan
 139420691  995939 10  3   7  46 275.3236111  -70.05384   41.10518 -1.0 nan
 139420691  995939 10  3   9  46 275.4069444  -70.05464   41.12335 -1.0 nan
 139420691  995939 10  3  11  46 275.4902778  -69.99398   41.13835 -1.0 nan
 139420691  995939 10  3  13  46 275.5736111  -69.93242   41.14308 -1.0 nan
 139420691  995939 10  3  15  47 275.6576389  -69.92988   41.12375 -1.0 nan
 139420691  995939 10  3  17  46 275.7402778  -69.97767    41.1016 -1.0 nan
 139420691  995939 10  3  19  46 275.8236111  -70.02374   41.09193 -1.0 nan
 139420691  995939 10  3  21  47 275.9076389  -70.03541   41.10581 -1.0 nan
 139420691  995939 10  3  23  46 275.9902778  -69.98456   41.12306 -1.0 nan
 139420691  995939 10  4   1  46 276.0736111  -69.92154    41.1323 -1.0 nan
 139420691  995939 10  4   3  46 276.1569444  -69.90119   41.12691 -1.0 nan
 139420691  995939 10  4   5  47 276.2409722  -69.94638   41.10506 -1.0 nan
 139420691  995939 10  4   7  46 276.3236111  -69.99799   41.09262 -1.0 nan
 139420691  995939 10  4   9  46 276.4069444  -70.01893   41.10263 -1.0 nan
 139420691  995939 10  4  11  46 276.4902778  -69.97518   41.12402 -1.0 nan
 139420691  995939 10  4  13  47 276.5743056  -69.90855   41.14125 -1.0 nan
 139420691  995939 10  4  15  46 276.6569444  -69.88999   41.13878 -1.0 nan
 139420691  995939 10  4  17  46 276.7402778  -69.93338   41.11225 -1.0 nan
 139420691  995939 10  4  19  46 276.8236111  -69.99039   41.09544 -1.0 nan
 139420691  995939 10  4  21  46 276.9069444  -70.02164   41.09843 -1.0 nan
 139420691  995939 10  4  23  46 276.9902778  -69.98999   41.11769 -1.0 nan
 139420691  995939 10  5   1  47 277.0743056  -69.91199   41.13594 -1.0 nan
 139420691  995939 10  5   3  46 277.1569444  -69.88847   41.13797 -1.0 nan
 139420691  995939 10  5   5  47 277.2409722  -69.93029   41.11053 -1.0 nan
 139420691  995939 10  5   7  46 277.3236111  -69.98318   41.09368 -1.0 nan
 139420691  995939 10  5   9  47 277.4076389  -70.02398   41.09444 -1.0 nan
 139420691  995939 10  5  11  46 277.4902778  -70.00908   41.11463 -1.0 nan
 139420691  995939 10  5  13  46 277.5736111  -69.93952   41.12844 -1.0 nan
 139420691  995939 10  5  15  46 277.6569444  -69.89323   41.13655 -1.0 nan
 139420691  995939 10  5  17  47 277.7409722  -69.92628   41.11176 -1.0 nan
 139420691  995939 10  5  19  46 277.8236111  -69.98524    41.0917 -1.0 nan
 139420691  995939 10  5  21  46 277.9069444    -70.035   41.08929 -1.0 nan
 139420691  995939 10  5  23  46 277.9902778  -70.03116   41.10705 -1.0 nan
 139420691  995939 10  6   1  47 278.0743056    -69.961   41.12037 -1.0 nan
 139420691  995939 10  6   3  46 278.1569444  -69.89989   41.13273 -1.0 nan
 139420691  995939 10  6   5  46 278.2402778  -69.90654   41.11388 -1.0 nan
 139420691  995939 10  6   7  46 278.3236111  -69.95804   41.09103 -1.0 nan
 139420691  995939 10  6   9  46 278.4069444  -70.01022   41.08535 -1.0 nan
 139420691  995939 10  6  11  46 278.4902778  -70.01235   41.10163 -1.0 nan
 139420691  995939 10  6  13  47 278.5743056  -69.94636   41.12264 -1.0 nan
 139420691  995939 10  6  15  46 278.6569444   -69.8886    41.1351 -1.0 nan
 139420691  995939 10  6  17  46 278.7402778  -69.89278    41.1146 -1.0 nan
 139420691  995939 10  6  19  46 278.8236111  -69.94958   41.08888 -1.0 nan
 139420691  995939 10  6  21  47 278.9076389  -70.01449   41.08048 -1.0 nan
 139420691  995939 10  6  23  46 278.9902778   -70.0338   41.09623 -1.0 nan
 139420691  995939 10  7   1  46 279.0736111  -69.98308   41.11653 -1.0 nan
 139420691  995939 10  7   3  46 279.1569444  -69.90089   41.13933 -1.0 nan
 139420691  995939 10  7   5  47 279.2409722  -69.89203   41.13184 -1.0 nan
 139420691  995939 10  7   7  46 279.3236111  -69.94164   41.10584 -1.0 nan
 139420691  995939 10  7   9  46 279.4069444  -69.99254   41.09457 -1.0 nan
 139420691  995939 10  7  11  46 279.4902778  -70.01483   41.10451 -1.0 nan
 139420691  995939 10  7  13  47 279.5743056  -69.96922   41.12922 -1.0 nan
 139420691  995939 10  7  15  46 279.6569444  -69.90392    41.1512 -1.0 nan
 139420691  995939 10  7  17  46 279.7402778  -69.89673   41.14453 -1.0 nan
 139420691  995939 10  7  19  46 279.8236111  -69.95327   41.11513 -1.0 nan
 139420691  995939 10  7  21  46 279.9069444   -70.0241   41.10108 -1.0 nan
 139420691  995939 10  7  23  46 279.9902778  -70.06226   41.11199 -1.0 nan
 139420691  995939 10  8   1  46 280.0736111  -70.02668   41.13838 -1.0 nan
 139420691  995939 10  8   3  46 280.1569444  -69.95469   41.15071 -1.0 nan
 139420691  995939 10  8   5  47 280.2409722  -69.91583   41.15684 -1.0 nan
 139420691  995939 10  8   7  46 280.3236111  -69.94958   41.12461 -1.0 nan
 139420691  995939 10  8   9  46 280.4069444   -70.0211   41.10065 -1.0 nan
 139420691  995939 10  8  11  46 280.4902778  -70.06365   41.10153 -1.0 nan
 139420691  995939 10  8  13  47 280.5743056  -70.04142   41.11464 -1.0 nan
 139420691  995939 10  8  15  46 280.6569444  -69.97319    41.1193 -1.0 nan
 139420691  995939 10  8  17  46 280.7402778  -69.92175   41.12042 -1.0 nan
 139420691  995939 10  8  19  46 280.8236111  -69.93885   41.09411 -1.0 nan
 139420691  995939 10  8  21  46 280.9069444  -70.00958   41.07219 -1.0 nan
 139420691  995939 10  8  23  46 280.9902778   -70.0703   41.07252 -1.0 nan
 139420691  995939 10  9   1  46 281.0736111   -70.0805   41.09404 -1.0 nan
 139420691  995939 10  9   3  46 281.1569444  -70.02316   41.10582 -1.0 nan
 139420691  995939 10  9   5  47 281.2409722  -69.95462   41.10613 -1.0 nan
 139420691  995939 10  9   7  46 281.3236111  -69.94405   41.08161 -1.0 nan
 139420691  995939 10  9   9  54 281.4125000  -69.99224   41.05479 -1.0 nan
 139420691  995939 10  9  11  46 281.4902778  -70.04771   41.05184 -1.0 nan
 139420691  995939 10  9  13  47 281.5743056  -70.07131    41.0666 -1.0 nan
 139420691  995939 10  9  15  46 281.6569444  -70.04228   41.08481 -1.0 nan
 139420691  995939 10  9  17  46 281.7402778  -69.98548   41.08822 -1.0 nan
 139420691  995939 10  9  19  46 281.8236111  -69.97263   41.06756 -1.0 nan
 139420691  995939 10  9  21  46 281.9069444  -70.01947   41.04239 -1.0 nan
 139420691  995939 10  9  23  46 281.9902778  -70.08489    41.0431 -1.0 nan
 139420691  995939 10 10   1  46 282.0736111  -70.12103    41.0615 -1.0 nan
 139420691  995939 10 10   3  47 282.1576389  -70.10341   41.08449 -1.0 nan
 139420691  995939 10 10   5  46 282.2402778  -70.04026   41.08944 -1.0 nan
 139420691  995939 10 10   7  47 282.3243056  -69.99492   41.07618 -1.0 nan
 139420691  995939 10 10   9  53 282.4118056   -70.0087   41.04616 -1.0 nan
 139420691  995939 10 10  11  46 282.4902778  -70.05773   41.03298 -1.0 nan
 139420691  995939 10 10  13  46 282.5736111  -70.09427   41.04317 -1.0 nan
 139420691  995939 10 10  15  47 282.6576389  -70.08466   41.06397 -1.0 nan
 139420691  995939 10 10  17  46 282.7402778  -70.02883   41.07237 -1.0 nan
 139420691  995939 10 10  19  46 282.8236111  -69.98554   41.06195 -1.0 nan
 139420691  995939 10 10  21  46 282.9069444  -70.00355   41.02612 -1.0 nan
 139420691  995939 10 10  23  46 282.9902778  -70.07833   41.01032 -1.0 nan
 139420691  995939 10 11   1  46 283.0736111  -70.13453     41.024 -1.0 nan
 139420691  995939 10 11   3  46 283.1569444  -70.14268   41.05205 -1.0 nan
 139420691  995939 10 11   5  47 283.2409722  -70.10036   41.06879 -1.0 nan
 139420691  995939 10 11   7  46 283.3236111  -70.03606   41.06497 -1.0 nan
 139420691  995939 10 11   9  47 283.4076389  -70.01415   41.03772 -1.0 nan
 139420691  995939 10 11  11  46 283.4902778  -70.04996   41.01175 -1.0 nan
 139420691  995939 10 11  13  47 283.5743056   -70.0973   41.00708 -1.0 nan
 139420691  995939 10 11  15  46 283.6569444  -70.11682   41.02212 -1.0 nan
 139420691  995939 10 11  17  46 283.7402778  -70.09195   41.03743 -1.0 nan
 139420691  995939 10 11  19  46 283.8236111  -70.04453   41.03012 -1.0 nan
 139420691  995939 10 11  21  47 283.9076389  -70.03505   41.00027 -1.0 nan
 139420691  995939 10 11  23  46 283.9902778  -70.08208   40.97224 -1.0 nan
 139420691  995939 10 12   1  47 284.0743056  -70.14813   40.96664 -1.0 nan
 139420691  995939 10 12   3  46 284.1569444  -70.19326   40.98675 -1.0 nan
 139420691  995939 10 12   5  47 284.2409722  -70.19139   41.01685 -1.0 nan
 139420691  995939 10 12   7  46 284.3236111  -70.15171   41.03179 -1.0 nan
 139420691  995939 10 12   9  47 284.4076389  -70.11191   41.02211 -1.0 nan
 139420691  995939 10 12  11  46 284.4902778  -70.11933   40.99679 -1.0 nan
 139420691  995939 10 12  13  47 284.5743056  -70.16075    40.9788 -1.0 nan
 139420691  995939 10 12  15  46 284.6569444  -70.20443   40.98047 -1.0 nan
 139420691  995939 10 12  17  46 284.7402778  -70.23181    41.0008 -1.0 nan
 139420691  995939 10 12  19  46 284.8236111  -70.23426   41.02272 -1.0 nan
 139420691  995939 10 12  21  46 284.9069444  -70.22943   41.03278 -1.0 nan
 139420691  995939 10 12  23  46 284.9902778   -70.2522    41.0278 -1.0 nan
 139420691  995939 10 13   1  53 285.0784722  -70.30144   41.02734 -1.0 nan
 139420691  995939 10 13   3  46 285.1569444  -70.35153   41.03977 -1.0 nan
 139420691  995939 10 13   5  46 285.2402778  -70.38582   41.06428 -1.0 nan
 139420691  995939 10 13   7  46 285.3236111  -70.39629   41.08659 -1.0 nan
 139420691  995939 10 13   9  46 285.4069444  -70.39077   41.09687 -1.0 nan
 139420691  995939 10 13  11  46 285.4902778  -70.38888   41.09589 -1.0 nan
 139420691  995939 10 13  13  54 285.5791667  -70.40612   41.09032 -1.0 nan
 139420691  995939 10 13  15  46 285.6569444   -70.4342   41.08869 -1.0 nan
 139420691  995939 10 13  17  47 285.7409722  -70.46173   41.09606 -1.0 nan
 139420691  995939 10 13  19  46 285.8236111  -70.47723   41.10795 -1.0 nan
 139420691  995939 10 13  21  46 285.9069444  -70.47705   41.11707 -1.0 nan
 139420691  995939 10 13  23  46 285.9902778  -70.47341   41.11927 -1.0 nan
 139420691  995939 10 14   1  47 286.0743056  -70.48669   41.11439 -1.0 nan
 139420691  995939 10 14   3  46 286.1569444  -70.51104   41.11185 -1.0 nan
 139420691  995939 10 14   5  47 286.2409722  -70.53405   41.11793 -1.0 nan
 139420691  995939 10 14   7  46 286.3236111  -70.54162   41.12821 -1.0 nan
 139420691  995939 10 14   9  46 286.4069444  -70.53345   41.13487 -1.0 nan
 139420691  995939 10 14  11  46 286.4902778  -70.51933   41.13626 -1.0 nan
 139420691  995939 10 14  13  47 286.5743056  -70.51857   41.13192 -1.0 nan
 139420691  995939 10 14  15  46 286.6569444  -70.53473   41.12777 -1.0 nan
 139420691  995939 10 14  17  46 286.7402778  -70.56046   41.13069 -1.0 nan
 139420691  995939 10 14  19  46 286.8236111  -70.57617   41.14375 -1.0 nan
 139420691  995939 10 14  21  47 286.9076389  -70.57379   41.15818 -1.0 nan
 139420691  995939 10 14  23  46 286.9902778  -70.55939   41.16578 -1.0 nan
 139420691  995939 10 15   1  46 287.0736111  -70.55576   41.16321 -1.0 nan
 139420691  995939 10 15   3  46 287.1569444  -70.57089   41.15856 -1.0 nan
 139420691  995939 10 15   5  47 287.2409722  -70.59569   41.15827 -1.0 nan
 139420691  995939 10 15   7  46 287.3236111  -70.61438   41.16401 -1.0 nan
 139420691  995939 10 15   9  46 287.4069444  -70.61825   41.16982 -1.0 nan
 139420691  995939 10 15  11  46 287.4902778  -70.60964   41.17191 -1.0 nan
 139420691  995939 10 15  13  46 287.5736111  -70.60363   41.16786 -1.0 nan
 139420691  995939 10 15  15  46 287.6569444  -70.61486    41.1617 -1.0 nan
 139420691  995939 10 15  17  46 287.7402778  -70.63949    41.1592 -1.0 nan
 139420691  995939 10 15  19  46 287.8236111  -70.66642   41.16609 -1.0 nan
 139420691  995939 10 15  21  47 287.9076389  -70.67828   41.17672 -1.0 nan
 139420691  995939 10 15  23  46 287.9902778  -70.67414   41.18177 -1.0 nan
 139420691  995939 10 16   1  47 288.0743056  -70.66848   41.17827 -1.0 nan
 139420691  995939 10 16   3  46 288.1569444  -70.67983   41.17134 -1.0 nan
 139420691  995939 10 16   5  46 288.2402778  -70.70446   41.16729 -1.0 nan
 139420691  995939 10 16   7  46 288.3236111   -70.7324    41.1692 -1.0 nan
 139420691  995939 10 16   9  47 288.4076389  -70.74791   41.17515 -1.0 nan
 139420691  995939 10 16  11  46 288.4902778   -70.7468   41.17553 -1.0 nan
 139420691  995939 10 16  13  47 288.5743056  -70.73532   41.17152 -1.0 nan
 139420691  995939 10 16  15  46 288.6569444  -70.73152   41.16179 -1.0 nan
 139420691  995939 10 16  17  47 288.7409722  -70.74154    41.1513 -1.0 nan
 139420691  995939 10 16  19  46 288.8236111  -70.76253    41.1473 -1.0 nan
 139420691  995939 10 16  21  46 288.9069444   -70.7786   41.15425 -1.0 nan
 139420691  995939 10 16  23  46 288.9902778  -70.77688   41.16161 -1.0 nan
 139420691  995939 10 17   1  54 289.0791667  -70.76113   41.16329 -1.0 nan
 139420691  995939 10 17   3  46 289.1569444   -70.7557    41.1608 -1.0 nan
 139420691  995939 10 17   5  46 289.2402778  -70.76293   41.15803 -1.0 nan
 139420691  995939 10 17   7  46 289.3236111  -70.77557   41.15942 -1.0 nan
 139420691  995939 10 17   9  46 289.4069444  -70.78242   41.16318 -1.0 nan
 139420691  995939 10 17  11  46 289.4902778  -70.77467   41.16261 -1.0 nan
 139420691  995939 10 17  13  46 289.5736111  -70.75744   41.15986 -1.0 nan
 139420691  995939 10 17  15  46 289.6569444  -70.73897   41.15346 -1.0 nan
 139420691  995939 10 17  17  47 289.7409722   -70.7301   41.14449 -1.0 nan
 139420691  995939 10 17  19  46 289.8236111  -70.73457   41.13551 -1.0 nan
 139420691  995939 10 17  22   2 289.9180556  -70.73856   41.13566 -1.0 nan
 139420691  995939 10 17  23  46 289.9902778  -70.73144   41.14049 -1.0 nan
 139420691  995939 10 18   1  46 290.0736111  -70.71077   41.14141 -1.0 nan
 139420691  995939 10 18   3  46 290.1569444  -70.68788   41.13871 -1.0 nan
 139420691  995939 10 18   5  46 290.2402778  -70.68019    41.1336 -1.0 nan
 139420691  995939 10 18   7  47 290.3243056  -70.68635   41.12813 -1.0 nan
 139420691  995939 10 18   9  46 290.4069444  -70.69283   41.13171 -1.0 nan
 139420691  995939 10 18  11  47 290.4909722  -70.67725   41.13883 -1.0 nan
 139420691  995939 10 18  13  46 290.5736111  -70.64402   41.13677 -1.0 nan
 139420691  995939 10 18  15  47 290.6576389  -70.61029   41.12478 -1.0 nan
 139420691  995939 10 18  17  46 290.7402778   -70.5975   41.10815 -1.0 nan
 139420691  995939 10 18  19  47 290.8243056  -70.60108   41.09524 -1.0 nan
 139420691  995939 10 18  21  46 290.9069444  -70.61153   41.09131 -1.0 nan
 139420691  995939 10 18  23  47 290.9909722  -70.61346   41.09355 -1.0 nan
 139420691  995939 10 19   1  46 291.0736111  -70.60183   41.09602 -1.0 nan
 139420691  995939 10 19   3  47 291.1576389    -70.584   41.09532 -1.0 nan
 139420691  995939 10 19   5  46 291.2402778  -70.57861   41.08729 -1.0 nan
 139420691  995939 10 19   7  46 291.3236111  -70.58529   41.07755 -1.0 nan
 139420691  995939 10 19   9  46 291.4069444  -70.59904   41.07387 -1.0 nan
 139420691  995939 10 19  11  46 291.4902778  -70.60627   41.07696 -1.0 nan
